latitude,longitude,Location Type
40.81874854400524,-73.88836536385764,Other (Explain Below)
40.675418314114665,-73.84204867203792,1-2 Family Dwelling
40.745695934493696,-73.98775852405903,Other (Explain Below)
40.81820778872499,-73.90352222092298,3+ Family Apt. Building
40.63277453252977,-74.16629541950105,Vacant Lot
40.76354586292877,-73.90957577723353,Other (Explain Below)
40.81159990441417,-73.88694680359312,3+ Family Apt. Building
40.872353110284564,-73.88597933385921,Vacant Lot
40.688942383838246,-73.94793507190823,Other (Explain Below)
40.8065663449235,-73.95571410626114,3+ Family Mixed Use Building
40.70683892653964,-73.86220130836504,1-2 Family Dwelling
40.70086968436024,-73.82617023779395,3+ Family Apt. Building
40.683909492420966,-73.92926929431134,Commercial Building
40.733745489603116,-73.88433660120445,1-2 Family Dwelling
40.80411421301103,-73.911070254657,1-2 Family Mixed Use Building
40.672845870827096,-73.93991933720808,Other (Explain Below)
40.84668783953435,-73.91895780383514,3+ Family Apt. Building
40.642359763794325,-73.93519038174796,Other (Explain Below)
40.799475837074986,-73.9608656979138,3+ Family Apt. Building
40.74807208353538,-73.89472024874674,1-2 Family Dwelling
40.68543959833577,-73.9313625630645,1-2 Family Dwelling
40.67158410916702,-73.86141257127379,1-2 Family Dwelling
40.813174280106246,-73.95231026651345,3+ Family Apt. Building
40.68161244398461,-73.94493023706659,3+ Family Apt. Building
40.79525248529961,-73.97320906036076,Other (Explain Below)
40.63054761541368,-74.00933459272787,Commercial Building
40.62577636787754,-74.0164883739208,Catch Basin/Sewer
40.68548055209797,-73.93099834845681,1-2 Family Dwelling
40.8790208027255,-73.85276425790582,1-2 Family Dwelling
40.72715789652325,-73.98798201263187,3+ Family Apt. Building
40.6693031869436,-73.8462807670495,3+ Family Apt. Building
40.85753035354015,-73.89923924881799,3+ Family Apt. Building
40.722498351792744,-73.97689287662753,Other (Explain Below)
40.645512210570175,-73.9633199025907,Other (Explain Below)
40.7680162847369,-73.89875734619122,1-2 Family Dwelling
40.6552960812585,-73.95234023432937,3+ Family Mixed Use Building
40.81600650501724,-73.94538622884785,3+ Family Apt. Building
40.62891348247994,-73.90434706607573,Vacant Building
40.67399088176503,-73.90747288306396,Commercial Building
40.61696507357983,-74.03195303905542,Parking Lot/Garage
40.76366576777925,-73.88685128246098,3+ Family Apt. Building
40.67738127785451,-73.97094185495665,3+ Family Apt. Building
40.67577785704963,-73.94101265935517,1-2 Family Dwelling
40.61696507357983,-74.03195303905542,1-2 Family Dwelling
40.672620422134116,-73.9657924245824,3+ Family Apt. Building
40.68105187416442,-73.99543913447927,Other (Explain Below)
40.856660870774455,-73.90313025128542,3+ Family Apt. Building
40.78270822697746,-73.98334638256469,Other (Explain Below)
40.8245945314593,-73.8772991398564,3+ Family Apt. Building
40.64538713551896,-73.95871830125786,3+ Family Apt. Building
40.848094434016325,-73.9132054478242,3+ Family Apt. Building
40.67592681564748,-74.01228995714804,Vacant Lot
40.676363848432715,-74.00313650124755,3+ Family Apt. Building
40.87528335956138,-73.87950896802964,Commercial Building
40.75766256554461,-73.76760091278288,1-2 Family Dwelling
40.672370829310175,-73.80245894862445,1-2 Family Dwelling
40.756045788962595,-73.87822310784692,3+ Family Apt. Building
40.85510199588288,-73.90004904242274,Vacant Lot
40.82136308989744,-73.89000129436475,3+ Family Apt. Building
40.72717551390907,-73.95785585333694,1-2 Family Dwelling
40.76081611861263,-73.8834918381888,1-2 Family Dwelling
40.756257560794495,-73.87862698484331,3+ Family Mixed Use Building
40.756663500650646,-73.86837158844689,3+ Family Apt. Building
40.67104513217476,-73.93960372924202,3+ Family Mixed Use Building
40.701118279440244,-73.87878868247702,1-2 Family Dwelling
40.725308956205225,-73.9575215062857,Commercial Building
40.8542770424022,-73.90809687008873,3+ Family Apt. Building
40.71172429074152,-73.98980637392404,3+ Family Apt. Building
40.665494758012144,-73.95695402762182,3+ Family Mixed Use Building
40.88267047106762,-73.89776183429228,Catch Basin/Sewer
40.74752730447493,-73.87678784971735,3+ Family Apt. Building
40.75106180636724,-73.85494191842119,1-2 Family Dwelling
40.68950445938907,-73.80127954383762,1-2 Family Dwelling
40.87991826767398,-73.87608686147226,3+ Family Apt. Building
40.676550615866454,-73.9060633091723,1-2 Family Dwelling
40.798318625577345,-73.9641350380945,3+ Family Apt. Building
40.64128765581021,-73.9873957309981,Other (Explain Below)
40.670623657725756,-73.9855444970033,3+ Family Apt. Building
40.632627499057044,-74.13847770618786,1-2 Family Dwelling
40.68481348949203,-73.87045324840015,3+ Family Apt. Building
40.70352295631163,-73.82922175810316,3+ Family Apt. Building
40.676550615866454,-73.9060633091723,1-2 Family Dwelling
40.65885593996993,-73.95915689063355,1-2 Family Dwelling
40.774760060297226,-73.96249411667903,Hospital
40.75289184839049,-73.87046883716431,3+ Family Apt. Building
40.65807334136594,-73.94515150328259,3+ Family Apt. Building
40.774760060297226,-73.96249411667903,3+ Family Apt. Building
40.81846255907234,-73.9389749772518,3+ Family Apt. Building
40.86218106194061,-73.89146664671341,3+ Family Apt. Building
40.844288342497656,-73.87775797042815,3+ Family Mixed Use Building
40.7682009275074,-73.95691652545858,3+ Family Apt. Building
40.70590856978757,-73.89942875667414,Other (Explain Below)
40.72129287653184,-73.99519467115131,3+ Family Apt. Building
40.785978014475006,-73.9731044589615,Public Garden
40.70738063852015,-73.90699732128458,3+ Family Apt. Building
40.66655514488337,-73.88592741348276,3+ Family Apt. Building
40.774102408289956,-73.95078935767964,3+ Family Apt. Building
40.80021380544082,-73.93086858341944,Other (Explain Below)
40.76066469118086,-73.86081210299457,3+ Family Apt. Building
40.76750220976115,-73.98220217077137,Other (Explain Below)
40.61275317097272,-74.07587783460384,Vacant Lot
40.728637622738844,-73.95560353522623,1-2 Family Dwelling
40.872054066509364,-73.87049343035417,3+ Family Mixed Use Building
40.82214803131754,-73.89286516506981,3+ Family Apt. Building
40.767604705596256,-73.87137524198866,1-2 Family Dwelling
40.6524797743949,-73.93047387801779,3+ Family Mixed Use Building
40.762037346309775,-73.95999246197721,3+ Family Mixed Use Building
40.687285325077255,-74.00193268968161,Vacant Lot
40.771783651296396,-73.93053345195392,1-2 Family Dwelling
40.73004047413225,-73.74605951965259,Other (Explain Below)
40.660204987959254,-73.91610628750443,3+ Family Apt. Building
40.75935921114467,-73.9621670897145,3+ Family Apt. Building
40.71798651368979,-73.94581286152908,Other (Explain Below)
40.71496328791118,-73.992074846151,Other (Explain Below)
40.83111293289715,-73.871971568632,3+ Family Apt. Building
40.730528164115746,-73.78177802291398,1-2 Family Dwelling
40.70152586770855,-73.81230497844865,1-2 Family Mixed Use Building
40.75935921114467,-73.9621670897145,3+ Family Mixed Use Building
40.86435468224144,-73.92176349079341,3+ Family Apt. Building
40.84056357344855,-73.84761980242656,Commercial Building
40.688069773639675,-73.92372996597128,3+ Family Apt. Building
40.60385208585689,-74.07543916863068,1-2 Family Dwelling
40.76895049076923,-73.95069207931344,Other (Explain Below)
40.84808329085619,-73.89043783449426,1-2 Family Dwelling
40.84811344481874,-73.89039802549148,1-2 Family Dwelling
40.83110906969215,-73.94783105256715,3+ Family Mixed Use Building
40.763176002852475,-73.88563558631795,1-2 Family Dwelling
40.65777425327862,-73.95146625476812,3+ Family Apt. Building
40.84808329085619,-73.89043783449426,1-2 Family Dwelling
40.767699792898384,-73.98195662993841,Public Garden
40.83245510998042,-73.89660313429964,3+ Family Apt. Building
40.64701607770159,-73.96246862897249,1-2 Family Dwelling
40.84874714682814,-73.92007218099197,3+ Family Apt. Building
40.78146090707215,-73.97641383521541,3+ Family Mixed Use Building
40.76736446397025,-73.86530351115053,1-2 Family Dwelling
40.74811535520241,-73.93962769400022,Commercial Building
40.71485631281973,-73.95592654607528,3+ Family Mixed Use Building
40.79546944187736,-73.97374349341943,3+ Family Mixed Use Building
40.7467419283951,-73.70985172513718,1-2 Family Dwelling
40.848173807674534,-73.8903762391011,1-2 Family Dwelling
40.672793228733305,-73.96541020795244,3+ Family Apt. Building
40.766572740614,-73.9054417601665,Parking Lot/Garage
40.695632562250296,-73.8393249664306,1-2 Family Mixed Use Building
40.79886204556365,-73.93814778244094,Vacant Lot
40.665143875327395,-73.92994882916679,3+ Family Apt. Building
40.760020102351326,-73.92257549615368,3+ Family Apt. Building
40.76043080247009,-73.77669861863819,1-2 Family Dwelling
40.81206679531629,-73.90556858803834,3+ Family Apt. Building
40.68562845701107,-73.83975290824938,1-2 Family Dwelling
40.74427754945814,-74.0000396973373,3+ Family Apt. Building
40.68119732276513,-73.97434732853256,3+ Family Apt. Building
40.686687477137426,-73.96609890686555,Vacant Building
40.7965271847825,-73.93985466583148,3+ Family Apt. Building
40.68424665372896,-73.9285478164454,3+ Family Apt. Building
40.79867387514117,-73.95225203052303,Other (Explain Below)
40.70752715733735,-73.80641249295978,Other (Explain Below)
40.69935715511056,-73.91707763609669,3+ Family Apt. Building
40.69661129082139,-73.97153211433812,Other (Explain Below)
40.67091813470195,-73.91648213932625,1-2 Family Dwelling
40.69876466508281,-73.95835706868755,3+ Family Apt. Building
40.6636572781304,-73.9014496975784,Other (Explain Below)
40.87848672428113,-73.84120102815422,3+ Family Apt. Building
40.7489827238065,-73.939681044523,Commercial Building
40.7337565012224,-73.88436905662994,1-2 Family Dwelling
40.70239789672954,-73.92867983835866,3+ Family Apt. Building
40.74293164047204,-73.90810250379371,Other (Explain Below)
40.643190379436476,-73.94951301943465,3+ Family Mixed Use Building
40.692350850035844,-73.9312256310249,Vacant Lot
40.75599077116525,-73.96924359096388,3+ Family Apt. Building
40.798093899280964,-73.95026958649287,3+ Family Apt. Building
40.70056862048637,-73.91472109490812,Other (Explain Below)
40.66279770538927,-73.95990059641386,1-2 Family Dwelling
40.81855202063709,-73.88950375059295,3+ Family Apt. Building
40.82206939996397,-73.87991604634409,3+ Family Apt. Building
40.74375162454662,-73.95936829014069,Other (Explain Below)
40.6906793893617,-73.93140044061114,1-2 Family Dwelling
40.850916759828245,-73.9037928660086,3+ Family Apt. Building
40.72060636588488,-73.99015134185616,Commercial Building
40.714216670916265,-74.00851304214022,Commercial Building
40.759540537733045,-73.89271679860771,Other (Explain Below)
40.83249130778635,-73.9257904116955,Other (Explain Below)
40.727929346875456,-73.98978224731276,Other (Explain Below)
40.86701174547696,-73.89148045560303,3+ Family Apt. Building
40.80448741909018,-73.91459879245022,Commercial Building
40.67550218799402,-73.86715100923159,Other (Explain Below)
40.72125571149184,-73.98090496126035,1-2 Family Dwelling
40.72098544728762,-73.99481950420673,3+ Family Apt. Building
40.81598787428327,-73.92245619282903,3+ Family Apt. Building
40.69141577980989,-73.98993208231904,Other (Explain Below)
40.676674850122616,-73.87762897365914,3+ Family Apt. Building
40.631840068618025,-73.95461952445929,3+ Family Mixed Use Building
40.60982869589576,-74.05937206281429,Construction Site
40.711672461359356,-73.99452444715979,Vacant Building
40.632355034063394,-73.9106542361255,1-2 Family Mixed Use Building
40.77644714592729,-73.94628160499256,1-2 Family Mixed Use Building
40.756257560794495,-73.87862698484331,Commercial Building
40.61222602582418,-73.9894325826436,1-2 Family Mixed Use Building
40.645002868335865,-73.95872574596396,3+ Family Apt. Building
40.69936473027701,-73.92407768620518,3+ Family Apt. Building
40.798093899280964,-73.95026958649287,Other (Explain Below)
40.66753921522145,-73.83505618299759,Construction Site
40.83171782173483,-73.926607946392,Other (Explain Below)
40.8216028119617,-73.85817718842848,3+ Family Apt. Building
40.683654956454745,-73.94023409971749,1-2 Family Dwelling
40.902575660840604,-73.85272292914928,1-2 Family Dwelling
40.69970275340346,-73.91674180754535,3+ Family Mixed Use Building
40.87706385317585,-73.84238687874638,1-2 Family Dwelling
40.714215738562345,-73.96061635772381,3+ Family Mixed Use Building
40.740780084794224,-73.98774138396419,Other (Explain Below)
40.68836730970649,-73.95788759342322,1-2 Family Dwelling
40.8481765455074,-73.890369005612,1-2 Family Dwelling
40.67043687743747,-73.936522129537,3+ Family Apt. Building
40.68121893168308,-73.97282582602412,Other (Explain Below)
40.584528682673785,-73.95630417263926,Parking Lot/Garage
40.73394520683315,-73.98410909406275,Other (Explain Below)
40.73406368984456,-73.98787973482443,Other (Explain Below)
40.81237598905268,-73.95334402552456,1-2 Family Dwelling
40.79082288358608,-73.97495513558314,3+ Family Apt. Building
40.68105187416442,-73.99543913447927,Other (Explain Below)
40.66952352105968,-73.8368608906856,1-2 Family Dwelling
40.73992986126584,-74.00082998107155,3+ Family Mixed Use Building
40.71123811745056,-73.95438872359708,1-2 Family Dwelling
40.64318765362741,-73.94955626208015,3+ Family Apt. Building
40.76714552528427,-73.91125319177519,1-2 Family Dwelling
40.694016956441494,-73.93127800436851,Commercial Building
40.86858402880007,-73.86044159138349,1-2 Family Mixed Use Building
40.663511464584396,-73.76899586834949,Construction Site
40.831527104822605,-73.92886303221528,3+ Family Apt. Building
40.70636147881013,-73.86698851956264,Other (Explain Below)
40.69858716446115,-73.93634385895672,3+ Family Apt. Building
40.587337949901695,-73.81622989321261,Vacant Lot
40.688298571616684,-73.87220972493958,1-2 Family Dwelling
40.54064840891205,-74.16781832867281,1-2 Family Dwelling
40.67729087304963,-73.97163409738499,Vacant Building
40.84935305610719,-73.90811451698241,3+ Family Apt. Building
40.6993627614618,-73.93425860849617,3+ Family Apt. Building
40.64028912685618,-73.99479694338767,Other (Explain Below)
40.68057530904033,-73.8211178791503,3+ Family Apt. Building
40.76681550837113,-73.91041609483516,3+ Family Apt. Building
40.68105187416442,-73.99543913447927,Other (Explain Below)
40.72956955865703,-73.79330892317402,1-2 Family Dwelling
40.71002206056457,-73.9081911586493,1-2 Family Mixed Use Building
40.65155519393562,-73.96022088715806,3+ Family Apt. Building
40.86096736961146,-73.90653309611315,3+ Family Apt. Building
40.730037569917506,-73.95592011340075,Other (Explain Below)
40.62580098099102,-73.9828956022981,3+ Family Apt. Building
40.68115298349426,-73.97251578566542,3+ Family Apt. Building
40.84570885328939,-73.90566540462595,3+ Family Apt. Building
40.72373570581645,-73.87932839219269,Other (Explain Below)
40.77873363556675,-73.98192114366158,Other (Explain Below)
40.85952729730311,-73.93122989640806,Other (Explain Below)
40.80071755505442,-73.96425655048715,3+ Family Apt. Building
40.63438099729453,-74.12941642324647,1-2 Family Dwelling
40.70105550698347,-73.90224915676838,3+ Family Apt. Building
40.68115298349426,-73.97251578566542,3+ Family Mixed Use Building
40.68105187416442,-73.99543913447927,Other (Explain Below)
40.698254440279385,-73.78874658053608,1-2 Family Dwelling
40.66883410373529,-73.88128417684081,1-2 Family Dwelling
40.68837680145643,-73.8216558537105,1-2 Family Dwelling
40.77835124671088,-73.95075372141936,3+ Family Mixed Use Building
40.66076710608407,-73.96147330549954,1-2 Family Dwelling
40.69059634031253,-73.9516118432718,Government Building
40.68115298349426,-73.97251578566542,Other (Explain Below)
40.83641188693985,-73.86617559669034,1-2 Family Dwelling
40.67920399892237,-73.97170899551976,1-2 Family Dwelling
40.672620422134116,-73.9657924245824,3+ Family Mixed Use Building
40.627353572684825,-74.11999298787397,1-2 Family Dwelling
40.63431714406897,-74.07864056011114,Vacant Building
40.65628794889953,-73.90859308013772,3+ Family Apt. Building
40.681054619080136,-73.99544273971897,Other (Explain Below)
40.70725319588731,-73.9055439399545,1-2 Family Dwelling
40.84961622441457,-73.90770932205969,3+ Family Apt. Building
40.83517022285694,-73.94561984867006,3+ Family Apt. Building
40.61317744613992,-74.0889887341656,Vacant Building
40.656268706796325,-73.90855706560433,3+ Family Apt. Building
40.65628794889953,-73.90859308013772,3+ Family Apt. Building
40.72217892201242,-73.98813082421977,3+ Family Apt. Building
40.823104288534786,-73.89110403285305,3+ Family Apt. Building
40.763509279107424,-73.7719160058321,1-2 Family Dwelling
40.87492538875513,-73.87582497049642,3+ Family Apt. Building
40.72626390678408,-73.89653338417651,3+ Family Apt. Building
40.82876328193464,-73.8963956786699,3+ Family Apt. Building
40.762670366346704,-73.96532743376592,Other (Explain Below)
40.83603771149417,-73.8885676385735,3+ Family Apt. Building
40.730453206496016,-73.8264574848834,3+ Family Apt. Building
40.656279370049724,-73.90816060104049,3+ Family Apt. Building
40.78505824740151,-73.81646416974232,Catch Basin/Sewer
40.665494758012144,-73.95695402762182,3+ Family Apt. Building
40.849318765928295,-73.83151859558014,3+ Family Apt. Building
40.68105187416442,-73.99543913447927,Other (Explain Below)
40.67572539112837,-73.91431663978652,3+ Family Apt. Building
40.82684890314656,-73.89494610087091,3+ Family Apt. Building
40.68664506342331,-73.9234683771885,1-2 Family Dwelling
40.656279370049724,-73.90816060104049,Other (Explain Below)
40.68924212426504,-73.9925935427062,3+ Family Apt. Building
40.61576104163333,-74.03791721091247,3+ Family Apt. Building
40.833440034584825,-73.90571170964812,3+ Family Apt. Building
40.67248408201432,-73.90757591251145,3+ Family Mixed Use Building
40.628169754849054,-74.13864498306937,Other (Explain Below)
40.82889062299123,-73.8945634659996,Other (Explain Below)
40.848391526769056,-73.91048334226127,3+ Family Apt. Building
40.688230081755506,-73.95791652661809,1-2 Family Dwelling
40.8484564818106,-73.85546688647581,Other (Explain Below)
40.76750705444578,-73.77402867511124,3+ Family Mixed Use Building
40.79615228739665,-73.97126201286116,3+ Family Apt. Building
40.68946212332922,-73.8579642439804,3+ Family Apt. Building
40.75935921114467,-73.9621670897145,3+ Family Apt. Building
40.66249333397121,-73.9270067970956,3+ Family Mixed Use Building
40.69864578380325,-73.9332278908782,3+ Family Apt. Building
40.72277396976124,-73.94709330486279,1-2 Family Mixed Use Building
40.69085162960162,-73.95167295928725,Day Care/Nursery
40.74681291667749,-73.9233812134827,Other (Explain Below)
40.77666447736086,-73.81453035290957,Construction Site
40.73232344165765,-73.95460882398065,Other (Explain Below)
40.604520175936436,-73.95935939171466,3+ Family Apt. Building
40.771783651296396,-73.93053345195392,Other (Explain Below)
40.6083045496748,-74.1252745665698,Vacant Building
40.65837600298732,-73.93595332948878,1-2 Family Dwelling
40.590311176285155,-74.1574871829572,1-2 Family Dwelling
40.78625226098017,-73.94250006874594,3+ Family Apt. Building
40.76736198682436,-73.81249488730731,3+ Family Apt. Building
40.75165538308809,-74.00340352136816,3+ Family Apt. Building
40.73768491933031,-73.73402127140984,Commercial Building
40.68105187416442,-73.99543913447927,Other (Explain Below)
40.86503425104964,-73.8872500435104,3+ Family Apt. Building
40.67403717758067,-73.86775957618981,Vacant Lot
40.81846703103704,-73.90840645092365,1-2 Family Dwelling
40.71001289201545,-73.7947294048248,Vacant Lot
40.78886188924732,-73.84403297091933,1-2 Family Dwelling
40.72449464505555,-73.98163641207941,Public Garden
40.779180959301044,-73.98149134408304,Other (Explain Below)
40.68951610787651,-73.95457305917306,School/Pre-School
40.692923646381146,-73.9510007284711,1-2 Family Mixed Use Building
40.787928117729294,-73.97965802642675,1-2 Family Mixed Use Building
40.66742158449024,-73.97567554808376,Other (Explain Below)
40.830602841572905,-73.86512128760963,1-2 Family Dwelling
40.74094714989453,-73.89223069813897,3+ Family Apt. Building
40.68311128596107,-73.9514622364365,3+ Family Apt. Building
40.867721423850774,-73.89614335788195,3+ Family Apt. Building
40.771783651296396,-73.93053345195392,Other (Explain Below)
40.746271284545436,-73.91806223182732,3+ Family Apt. Building
40.74651532643762,-73.94545041392955,Commercial Building
40.61537459335595,-73.91641476123287,1-2 Family Dwelling
40.745870255868134,-73.89716337009122,1-2 Family Dwelling
40.830270139987476,-73.85777568101152,1-2 Family Dwelling
40.72257549256524,-73.8827794321581,1-2 Family Dwelling
40.691104892121245,-73.94712203970444,1-2 Family Dwelling
40.81470709856247,-73.92397139359177,3+ Family Apt. Building
40.68750741677224,-73.85985423117774,Construction Site
40.758697600391905,-73.96178123504284,3+ Family Apt. Building
40.756650524551674,-73.83295496006834,Other (Explain Below)
40.69482108965932,-73.94102105452257,Other (Explain Below)
40.78015440716512,-73.94442988766887,Other (Explain Below)
40.84204633266207,-73.84397333453009,1-2 Family Dwelling
40.67558082213756,-73.95438426882727,3+ Family Apt. Building
40.69875395400153,-73.83393670854608,Commercial Building
40.65662414475872,-73.90350361735386,3+ Family Mixed Use Building
40.72691692443971,-73.95629379221762,3+ Family Apt. Building
40.83019537072108,-73.85287230257259,1-2 Family Dwelling
40.78015444370559,-73.94450571431258,3+ Family Apt. Building
40.72779757457764,-73.98951527874341,3+ Family Apt. Building
40.70476445657919,-73.934249674762,3+ Family Apt. Building
40.67075398560112,-73.93423273426964,1-2 Family Dwelling
40.54059130687231,-74.15574738028984,Other (Explain Below)
40.740862045785406,-73.89221279246331,1-2 Family Dwelling
40.74531431940344,-73.77054555730739,1-2 Family Dwelling
40.69689732160619,-73.93315030372159,Commercial Building
40.87706385317585,-73.84238687874638,1-2 Family Dwelling
40.86729727859401,-73.89157037783409,Vacant Building
40.70672652084018,-73.86230974533714,1-2 Family Dwelling
40.68105187416442,-73.99543913447927,Other (Explain Below)
40.68716288499338,-73.79180695957344,3+ Family Apt. Building
40.72743023537539,-73.8933132916479,Catch Basin/Sewer
40.68105187416442,-73.99543913447927,Other (Explain Below)
40.77245199414606,-73.94889151936289,Other (Explain Below)
40.85713652443127,-73.93575108556061,Other (Explain Below)
40.67600594878789,-73.96099583217614,Other (Explain Below)
40.60993419420536,-73.99024330237457,3+ Family Mixed Use Building
40.686687477137426,-73.96609890686555,3+ Family Mixed Use Building
40.652186042906564,-73.95185953774936,3+ Family Apt. Building
40.763903266111406,-73.9103261541477,3+ Family Apt. Building
40.73000314045829,-73.85862831290504,Parking Lot/Garage
40.676203454684575,-73.96064962077469,3+ Family Apt. Building
40.67864150107274,-73.89277844118186,3+ Family Apt. Building
40.81355066279687,-73.94684773688893,1-2 Family Dwelling
40.75072148357821,-73.9370447549912,3+ Family Apt. Building
40.75766528115105,-73.76758646496063,1-2 Family Dwelling
40.77198561699363,-73.92865946883326,1-2 Family Dwelling
40.85749796633496,-73.84935958233869,Other (Explain Below)
40.64765861899936,-73.95550606754432,3+ Family Apt. Building
40.733216068764854,-74.00547010664744,1-2 Family Dwelling
40.736999531037114,-73.71708222962131,1-2 Family Dwelling
40.83027829834228,-73.8577142337638,1-2 Family Dwelling
40.82427412417027,-73.9465103711535,1-2 Family Mixed Use Building
40.78286341773367,-73.96535663892631,Other (Explain Below)
40.594891875210116,-74.06380934075409,1-2 Family Dwelling
40.81859095288589,-73.93783680241512,3+ Family Apt. Building
40.67962748050195,-73.97511226668776,3+ Family Apt. Building
40.709951792428,-73.73762351582023,3+ Family Apt. Building
40.749272931504095,-73.9962501248835,3+ Family Apt. Building
40.66191459973804,-73.91557789578076,Day Care/Nursery
40.683835274509725,-73.9386438779261,3+ Family Apt. Building
40.65309710075747,-73.97828279866663,1-2 Family Dwelling
40.68187719729831,-73.96152240254773,3+ Family Apt. Building
40.69489264840481,-73.95341541952014,3+ Family Apt. Building
40.59047327002995,-73.81160896687592,Vacant Lot
40.5896439338691,-74.07284516460041,1-2 Family Dwelling
40.614894172939046,-74.02636197001371,Other (Explain Below)
40.78369026921793,-73.79466475918204,Day Care/Nursery
40.680388841621905,-73.79033547134384,Other (Explain Below)
40.61606777121619,-73.96894066602697,1-2 Family Dwelling
40.672620422134116,-73.9657924245824,3+ Family Apt. Building
40.67506287611153,-73.72932839691178,1-2 Family Dwelling
40.684535421038156,-73.9390759076944,Other (Explain Below)
40.66973715101936,-73.91930619002724,3+ Family Apt. Building
40.855849700142116,-73.93654760743698,3+ Family Mixed Use Building
40.577303443885114,-73.9848915265614,3+ Family Apt. Building
40.65641948892665,-73.90832980075042,Commercial Building
40.75558868752439,-73.91293255165323,3+ Family Apt. Building
40.80526730020426,-73.94161311270108,3+ Family Apt. Building
40.604224813444006,-73.76540884165094,1-2 Family Dwelling
40.60379996310362,-74.07539589465365,1-2 Family Mixed Use Building
40.90598627205512,-73.90057304293886,1-2 Family Dwelling
40.712479185453184,-73.94304345731747,Other (Explain Below)
40.85038253705567,-73.78461989524739,3+ Family Apt. Building
40.80466625607931,-73.95382984200852,3+ Family Apt. Building
40.59402693178068,-74.15800365008234,1-2 Family Dwelling
40.66653400718349,-73.98608968434242,1-2 Family Dwelling
40.84929761661877,-73.88323203691445,3+ Family Apt. Building
40.735147104480745,-73.98203761199977,3+ Family Apt. Building
40.84056357344855,-73.84761980242656,3+ Family Mixed Use Building
40.87031312784455,-73.90327668471859,3+ Family Apt. Building
40.74368587341426,-73.98107536457618,3+ Family Apt. Building
40.80021982390424,-73.95389071614406,3+ Family Apt. Building
40.84961622441457,-73.90770932205969,3+ Family Apt. Building
40.63890958279414,-73.97977191399937,3+ Family Apt. Building
40.75371763837175,-73.7871125029518,1-2 Family Dwelling
40.68305755829258,-73.91932252113993,Other (Explain Below)
40.641700399827116,-73.95052307123821,1-2 Family Dwelling
40.70260315779887,-73.90178163668446,3+ Family Apt. Building
40.82995341660699,-73.85690189088781,1-2 Family Dwelling
40.679339967548536,-73.80253925464055,1-2 Family Dwelling
40.799300231725006,-73.9702421172313,3+ Family Apt. Building
40.6201465740454,-74.15590059135404,1-2 Family Dwelling
40.62887441436009,-73.96695687383398,3+ Family Apt. Building
40.773155123290536,-73.95675807248972,3+ Family Apt. Building
40.74289870924352,-73.90810976676927,3+ Family Apt. Building
40.608896674190824,-73.96319956083276,1-2 Family Dwelling
40.679628807927635,-73.96924996622495,3+ Family Apt. Building
40.79531220567817,-73.9416760181212,3+ Family Mixed Use Building
40.59436441518168,-74.06462980716623,Vacant Building
40.798439670991456,-73.96503791922969,Public Garden
40.609879365868345,-73.96337189514817,Catch Basin/Sewer
40.7965271847825,-73.93985466583148,3+ Family Apt. Building
40.73992986126584,-74.00082998107155,3+ Family Apt. Building
40.72750328255231,-73.95368486636599,3+ Family Apt. Building
40.691658834702736,-73.81089035078641,Vacant Lot
40.68115298349426,-73.97251578566542,3+ Family Apt. Building
40.824477936903314,-73.93703278577435,3+ Family Apt. Building
40.68305755829258,-73.91932252113993,1-2 Family Dwelling
40.766414170277855,-73.90964047386724,1-2 Family Dwelling
40.634593579240644,-73.97383201146107,3+ Family Apt. Building
40.85440611052071,-73.9153588773285,3+ Family Apt. Building
40.86308752975271,-73.90470800602057,3+ Family Mixed Use Building
40.866870604177386,-73.86918748101428,3+ Family Apt. Building
40.66115638558279,-73.90758439863293,Vacant Lot
40.68786659770181,-73.95481937707703,3+ Family Mixed Use Building
40.61729535695437,-73.97150110531257,Commercial Building
40.87126774205871,-73.8933211547847,Other (Explain Below)
40.67101900412761,-73.98635190555557,Other (Explain Below)
40.71495294186751,-73.91339325445367,1-2 Family Mixed Use Building
40.775725337463705,-73.95267286735924,3+ Family Mixed Use Building
40.60385208585689,-74.07543916863068,1-2 Family Dwelling
40.68211954210472,-73.83897173770298,1-2 Family Dwelling
40.85618319816897,-73.8850852490432,1-2 Family Dwelling
40.706050400205825,-73.83452447209254,3+ Family Apt. Building
40.68826796240189,-73.9748349995437,1-2 Family Dwelling
40.67835488276005,-73.92619266879998,Vacant Lot
40.67334696910223,-73.97303812402808,3+ Family Apt. Building
40.71680003214101,-73.96518896490474,Construction Site
40.7115669439053,-73.81443374146944,3+ Family Apt. Building
40.68199441212257,-73.92197022946803,3+ Family Apt. Building
40.651877226055596,-73.9628911487381,3+ Family Apt. Building
40.647496665628296,-73.95547734663,3+ Family Apt. Building
40.8158420752184,-73.90715283306086,Other (Explain Below)
40.774746008701065,-73.95401305906766,Construction Site
40.70518053599774,-73.91951575786531,1-2 Family Dwelling
40.52921039952113,-74.19088391852083,Vacant Building
40.831747968053435,-73.910953820565,3+ Family Mixed Use Building
40.866841945252474,-73.89790186575729,3+ Family Apt. Building
40.6724159757714,-73.79686029668954,1-2 Family Dwelling
40.79595730280253,-73.97082869895915,Other (Explain Below)
40.67588179409889,-73.94585428191573,1-2 Family Dwelling
40.685561967719025,-73.97648741819718,1-2 Family Dwelling
